url,triplet
https://m.media-amazon.com/images/I/51BNfFeH9rL._SX354_SY354_BL0_QL100__UXNaN_FMjpg_QL85_.jpg,"[{'head': 'album, the best things in life are free', 'type': 'performer', 'tail': 'gordon macke'}]"
https://m.media-amazon.com/images/I/51BNfFeH9rL._SX354_SY354_BL0_QL100__UXNaN_FMjpg_QL85_.jpg,"[{'head': 'album', 'type': 'performer', 'tail': 'gordon macke'}]"
https://m.media-amazon.com/images/I/51BNfFeH9rL._SX354_SY354_BL0_QL100__UXNaN_FMjpg_QL85_.jpg,[]
https://cdn.shopify.com/s/files/1/0441/6867/5487/products/image_7cd08cd1-19bf-44c8-9fa9-8f82f60c643c_110x110@2x.jpg?v=1596441856,"[{'head': 'scissors', 'type': 'location', 'tail': 'table'}]"
https://cdn.shopify.com/s/files/1/0441/6867/5487/products/image_7cd08cd1-19bf-44c8-9fa9-8f82f60c643c_110x110@2x.jpg?v=1596441856,"[{'head': 'scissors', 'type': 'part of', 'tail': 'table'}]"
https://cdn.shopify.com/s/files/1/0441/6867/5487/products/image_7cd08cd1-19bf-44c8-9fa9-8f82f60c643c_110x110@2x.jpg?v=1596441856,"[{'head': ""'a pair of scissors sitting on top of a table'"", 'type': 'depicts', 'tail': 'scissors'}]"
https://images.sparefoot.com/medium/2106115f8ee08998730.jpg,"[{'head': 'Kraków', 'type': 'country', 'tail': 'Poland'}]"
https://images.sparefoot.com/medium/2106115f8ee08998730.jpg,"[{'head': 'Kraków', 'type': 'country', 'tail': 'Poland'}, {'head': 'Poland', 'type': 'capital', 'tail': 'Kraków'}]"
https://images.sparefoot.com/medium/2106115f8ee08998730.jpg,"[{'head': ""L'Orfeo"", 'type': 'instance of', 'tail': 'opera'}]"
https://www.yankeelady.ca/wp-content/uploads/2017/05/cruise-route.jpg,"[{'head': 'buildings', 'type': 'part of', 'tail': 'city'}]"
https://www.yankeelady.ca/wp-content/uploads/2017/05/cruise-route.jpg,"[{'head': 'building', 'type': 'part of', 'tail': 'city'}]"
https://www.yankeelady.ca/wp-content/uploads/2017/05/cruise-route.jpg,"[{'head': 'city', 'type': 'has parts of the class', 'tail': 'buildings'}]"
http://oesincorp.com/manual-stages/goniometer-stages/GONIOMETER-STAGE-alpha-axis/pics/MXG4-40CS.jpg,"[{'head': 'camera', 'type': 'use', 'tail': 'close up'}]"
http://oesincorp.com/manual-stages/goniometer-stages/GONIOMETER-STAGE-alpha-axis/pics/MXG4-40CS.jpg,"[{'head': 'close up', 'type': 'uses', 'tail': 'camera'}]"
http://oesincorp.com/manual-stages/goniometer-stages/GONIOMETER-STAGE-alpha-axis/pics/MXG4-40CS.jpg,"[{'head': 'camera', 'type': 'subclass of', 'tail': 'close up'}]"
https://cdn.shopify.com/s/files/1/0440/5369/2575/products/HTB1rArnXBWD3KVjSZKPq6yp7FXap_250x.jpg?v=1596352992,"[{'head': 'dog collar', 'type': 'has part', 'tail': 'bow tie'}]"
https://cdn.shopify.com/s/files/1/0440/5369/2575/products/HTB1rArnXBWD3KVjSZKPq6yp7FXap_250x.jpg?v=1596352992,"[{'head': 'bow tie', 'type': 'part of', 'tail': 'dog collar'}]"
https://cdn.shopify.com/s/files/1/0440/5369/2575/products/HTB1rArnXBWD3KVjSZKPq6yp7FXap_250x.jpg?v=1596352992,"[{'head': 'bow tie', 'type': 'subclass of', 'tail': 'dog collar'}]"
https://i1.fnp.com/images/pr/usa/l/farm-fresh-fruit-collection_1.jpg,"[{'head': 'fruit', 'type': 'subclass of', 'tail': 'wooden'}]"
https://i1.fnp.com/images/pr/usa/l/farm-fresh-fruit-collection_1.jpg,"[{'head': 'wooden box', 'type': 'has part', 'tail': 'assorted fruit'}, {'head': 'assorted fruit', 'type': 'part of', 'tail': 'wooden box'}]"
https://i1.fnp.com/images/pr/usa/l/farm-fresh-fruit-collection_1.jpg,"[{'head': 'wooden box', 'type': 'has part', 'tail': 'assorted fruit'}]"
"https://res.cloudinary.com/trends-publishing/image/upload/c_scale,dpr_1.0,g_center,w_1280/f_auto,q_auto:best/0148483.jpg","[{'head': 'bathtub', 'type': 'part of', 'tail': 'bathroom'}]"
"https://res.cloudinary.com/trends-publishing/image/upload/c_scale,dpr_1.0,g_center,w_1280/f_auto,q_auto:best/0148483.jpg","[{'head': 'bathtub', 'type': 'subclass of', 'tail': 'bathroom'}]"
"https://res.cloudinary.com/trends-publishing/image/upload/c_scale,dpr_1.0,g_center,w_1280/f_auto,q_auto:best/0148483.jpg","[{'head': 'walk in shower', 'type': 'subclass of', 'tail': 'bathroom'}]"
https://sites.reading.ac.uk/wp-content/uploads/sites/30/2020/07/Course-Activity-Overview.png,"[{'head': 'student activity by day', 'type': 'instance of', 'tail': 'bar chart'}]"
https://sites.reading.ac.uk/wp-content/uploads/sites/30/2020/07/Course-Activity-Overview.png,"[{'head': 'bar chart', 'type': 'subclass of', 'tail': 'chart'}]"
https://sites.reading.ac.uk/wp-content/uploads/sites/30/2020/07/Course-Activity-Overview.png,"[{'head': 'bar chart', 'type': 'depicts', 'tail': 'activity'}]"
https://i.etsystatic.com/13585881/r/il/35b346/2395781368/il_794xN.2395781368_sq7o.jpg,"[{'head': 'pearl', 'type': 'use', 'tail': 'necklace'}]"
https://i.etsystatic.com/13585881/r/il/35b346/2395781368/il_794xN.2395781368_sq7o.jpg,"[{'head': 'blue rose', 'type': 'subclass of', 'tail': 'pearl'}]"
https://i.etsystatic.com/13585881/r/il/35b346/2395781368/il_794xN.2395781368_sq7o.jpg,"[{'head': 'blue rose', 'type': 'instance of', 'tail': 'pearl'}]"
https://cached.imagescaler.hbpl.co.uk/resize/scaleWidth/888/cached.offlinehbpl.hbpl.co.uk/news/ORP/miketwo-20141127115422487.jpg,"[{'head': ""'a bald man sitting on a set of stairs'"", 'type': 'depicts', 'tail': 'bald man'}]"
https://cached.imagescaler.hbpl.co.uk/resize/scaleWidth/888/cached.offlinehbpl.hbpl.co.uk/news/ORP/miketwo-20141127115422487.jpg,"[{'head': ""'a bald man sitting on a set of stairs'"", 'type': 'depicts', 'tail': 'bald man sitting on a set of stairs'}]"
https://cached.imagescaler.hbpl.co.uk/resize/scaleWidth/888/cached.offlinehbpl.hbpl.co.uk/news/ORP/miketwo-20141127115422487.jpg,"[{'head': ""'a bald man sitting on a set of stairs'"", 'type': 'depicts', 'tail': 'stairs'}]"
https://www.mensitaly.com/images/2-Button-Navy-Blue-Suit-17654.jpg,"[{'head': 'suit', 'type': 'has part', 'tail': 'tie'}]"
https://www.mensitaly.com/images/2-Button-Navy-Blue-Suit-17654.jpg,"[{'head': 'tie', 'type': 'part of', 'tail': 'suit'}]"
https://www.mensitaly.com/images/2-Button-Navy-Blue-Suit-17654.jpg,"[{'head': 'suit', 'type': 'has part', 'tail': 'tie'}, {'head': 'tie', 'type': 'part of', 'tail': 'suit'}]"
https://worldwidetravel.tips/wp-content/uploads/2020/10/When-is-ski-season-in-France-by-months.png,"[{'head': 'dates', 'type': 'part of', 'tail': 'table'}]"
https://worldwidetravel.tips/wp-content/uploads/2020/10/When-is-ski-season-in-France-by-months.png,"[{'head': 'date', 'type': 'part of', 'tail': 'table'}]"
https://worldwidetravel.tips/wp-content/uploads/2020/10/When-is-ski-season-in-France-by-months.png,"[{'head': 'table', 'type': 'has part', 'tail': 'dates'}]"
https://is5-ssl.mzstatic.com/image/thumb/Purple60/v4/d2/44/87/d24487e9-3809-f82e-6dcd-731cff6b1324/source/256x256bb.jpg,"[{'head': ""'an owl with big eyes sitting on a branch'"", 'type': 'depicts', 'tail': 'owl'}]"
https://is5-ssl.mzstatic.com/image/thumb/Purple60/v4/d2/44/87/d24487e9-3809-f82e-6dcd-731cff6b1324/source/256x256bb.jpg,"[{'head': ""'an owl with big eyes sitting on a branch'"", 'type': 'instance of', 'tail': 'owl'}]"
https://is5-ssl.mzstatic.com/image/thumb/Purple60/v4/d2/44/87/d24487e9-3809-f82e-6dcd-731cff6b1324/source/256x256bb.jpg,"[{'head': 'owl', 'type': 'has part', 'tail': 'big eyes'}]"
http://tse4.mm.bing.net/th?id=OIP.1ng6f8BDuBfpuyl8ZOLTDgHaLH&pid=15.1,"[{'head': 'staircase', 'type': 'part of', 'tail': 'living room'}]"
http://tse4.mm.bing.net/th?id=OIP.1ng6f8BDuBfpuyl8ZOLTDgHaLH&pid=15.1,"[{'head': 'furniture', 'type': 'part of', 'tail': 'living room'}]"
http://tse4.mm.bing.net/th?id=OIP.1ng6f8BDuBfpuyl8ZOLTDgHaLH&pid=15.1,"[{'head': 'living room', 'type': 'has parts of the class', 'tail': 'furniture'}]"
https://machbunny.files.wordpress.com/2019/12/craft_room_desk.png?w=823,"[{'head': 'desk', 'type': 'has part', 'tail': 'chair'}]"
https://machbunny.files.wordpress.com/2019/12/craft_room_desk.png?w=823,"[{'head': 'desk', 'type': 'subclass of', 'tail': 'chair'}]"
https://machbunny.files.wordpress.com/2019/12/craft_room_desk.png?w=823,"[{'head': 'desk', 'type': 'different from', 'tail': 'chair'}]"
https://dealer-cdn.com/Iv3Xz4/1Bcjia/2021_Top_Hat_Trailers_EP77x14_Utility_Trailer_YhxxMe.jpg,"[{'head': 'utility trailer', 'type': 'part of', 'tail': 'building'}]"
https://dealer-cdn.com/Iv3Xz4/1Bcjia/2021_Top_Hat_Trailers_EP77x14_Utility_Trailer_YhxxMe.jpg,"[{'head': 'utility trailer', 'type': 'subclass of', 'tail': 'building'}]"
https://dealer-cdn.com/Iv3Xz4/1Bcjia/2021_Top_Hat_Trailers_EP77x14_Utility_Trailer_YhxxMe.jpg,"[{'head': 'utility trailer', 'type': 'subclass of', 'tail': 'trailer'}]"
https://www.silive.com/resizer/nG1gjOSocPIDaCqpN41tWyU9Oyw=/450x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/FYCQZERTTJF43KGGL5XB4BLKB4.JPG,"[{'head': 'The Great Gatsby', 'type': 'author', 'tail': 'Christopher Tolkien'}]"
https://www.silive.com/resizer/nG1gjOSocPIDaCqpN41tWyU9Oyw=/450x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/FYCQZERTTJF43KGGL5XB4BLKB4.JPG,"[{'head': 'The Great Gatsby', 'type': 'performer', 'tail': 'David Bowie'}]"
https://www.silive.com/resizer/nG1gjOSocPIDaCqpN41tWyU9Oyw=/450x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/FYCQZERTTJF43KGGL5XB4BLKB4.JPG,"[{'head': 'The Great Gatsby', 'type': 'composer', 'tail': 'Richard Strauss'}]"
https://images.wisegeek.com/needle-point-project.jpg,"[{'head': 'needle', 'type': 'subclass of', 'tail': 'close up'}]"
https://images.wisegeek.com/needle-point-project.jpg,"[{'head': ""'a close up of a person holding a needle'"", 'type': 'depicts', 'tail': 'needle'}]"
https://images.wisegeek.com/needle-point-project.jpg,"[{'head': 'needle', 'type': 'instance of', 'tail': 'close up'}]"
https://photo980x880.mnstatic.com/01eb1cb0ee9536f548aad132ccd2a2fe/rio-panuco-77833.jpg,"[{'head': 'boat', 'type': 'uses', 'tail': 'water'}]"
https://photo980x880.mnstatic.com/01eb1cb0ee9536f548aad132ccd2a2fe/rio-panuco-77833.jpg,"[{'head': 'boat', 'type': 'uses', 'tail': 'body of water'}]"
https://photo980x880.mnstatic.com/01eb1cb0ee9536f548aad132ccd2a2fe/rio-panuco-77833.jpg,"[{'head': 'boat', 'type': 'has part', 'tail': 'body of water'}]"
https://blobmedia.barfoot.co.nz/r3/images/4rqhe.jpg?width=500&height=344&mode=crop&quality=70,"[{'head': 'furniture', 'type': 'part of', 'tail': 'living room'}]"
https://blobmedia.barfoot.co.nz/r3/images/4rqhe.jpg?width=500&height=344&mode=crop&quality=70,"[{'head': 'tv', 'type': 'uses', 'tail': 'flat screen'}]"
https://blobmedia.barfoot.co.nz/r3/images/4rqhe.jpg?width=500&height=344&mode=crop&quality=70,"[{'head': 'flat screen tv', 'type': 'subclass of', 'tail': 'living room'}]"
https://lydialiebman.com/wp-content/uploads/2020/04/29AABE44-D84F-4822-8C7E-E1CEFE667568.jpeg,"[{'head': ""'a man in a suit standing in front of bamboo trees'"", 'type': 'depicts', 'tail': 'suit'}]"
https://lydialiebman.com/wp-content/uploads/2020/04/29AABE44-D84F-4822-8C7E-E1CEFE667568.jpeg,"[{'head': ""'a man in a suit standing in front of bamboo trees'"", 'type': 'depicts', 'tail': 'bamboo trees'}]"
https://lydialiebman.com/wp-content/uploads/2020/04/29AABE44-D84F-4822-8C7E-E1CEFE667568.jpeg,"[{'head': ""'a man in a suit standing in front of bamboo trees'"", 'type': 'depicts', 'tail': 'bamboo'}]"
https://i1.wp.com/jessicagracephotography.co.uk/wp-content/uploads/2019/10/Rose-Jon-Wedding-470-of-1100.jpg?resize=1024%2C684&ssl=1,"[{'head': 'bride', 'type': 'participant', 'tail': 'groom'}]"
https://i1.wp.com/jessicagracephotography.co.uk/wp-content/uploads/2019/10/Rose-Jon-Wedding-470-of-1100.jpg?resize=1024%2C684&ssl=1,"[{'head': 'bride', 'type': 'spouse', 'tail': 'groom'}, {'head': 'groom', 'type': 'spouse', 'tail': 'bride'}]"
https://i1.wp.com/jessicagracephotography.co.uk/wp-content/uploads/2019/10/Rose-Jon-Wedding-470-of-1100.jpg?resize=1024%2C684&ssl=1,"[{'head': 'bride', 'type': 'participant', 'tail': 'groom'}, {'head': 'groom', 'type': 'participant', 'tail': 'bride'}]"
https://www.gprep.ca/wp-content/uploads/2020/04/WHO-Coping-With-Stress.jpg,"[{'head': '2019 covid outbreak', 'type': 'point in time', 'tail': '2019'}]"
https://www.gprep.ca/wp-content/uploads/2020/04/WHO-Coping-With-Stress.jpg,"[{'head': 'coping with stress during the 2019 covid outbreak', 'type': 'point in time', 'tail': '2019'}]"
https://www.gprep.ca/wp-content/uploads/2020/04/WHO-Coping-With-Stress.jpg,"[{'head': 'coping with stress', 'type': 'facet of', 'tail': '2019 covid outbreak'}]"
https://scriptoriumpens.files.wordpress.com/2019/03/800-idyll-cenote-polished-small-5.jpg?w=273&h=404,"[{'head': 'glass', 'type': 'part of', 'tail': 'table'}]"
https://scriptoriumpens.files.wordpress.com/2019/03/800-idyll-cenote-polished-small-5.jpg?w=273&h=404,"[{'head': 'glass', 'type': 'subclass of', 'tail': 'object'}]"
https://scriptoriumpens.files.wordpress.com/2019/03/800-idyll-cenote-polished-small-5.jpg?w=273&h=404,"[{'head': 'table', 'type': 'has part', 'tail': 'glass'}]"
http://purelytwins.com/wp-content/uploads/2016/10/the-BEST-gluten-free-grain-free-egg-free-pumpkin-peanut-butter-chocolate-chip-marshmallow-bars-recipe.jpg,"[{'head': 'brownies', 'type': 'has part', 'tail': 'paper'}]"
http://purelytwins.com/wp-content/uploads/2016/10/the-BEST-gluten-free-grain-free-egg-free-pumpkin-peanut-butter-chocolate-chip-marshmallow-bars-recipe.jpg,"[{'head': 'brownie', 'type': 'has part', 'tail': 'paper'}]"
http://purelytwins.com/wp-content/uploads/2016/10/the-BEST-gluten-free-grain-free-egg-free-pumpkin-peanut-butter-chocolate-chip-marshmallow-bars-recipe.jpg,"[{'head': 'brownie', 'type': 'has part', 'tail': 'brownie'}]"
https://www.chaplinpartners.com/properties/weston-ma/719-wellesley-street/images/thumbs/719-wellesley-street-weston-ma-02493-58.jpg,"[{'head': 'patio', 'type': 'subclass of', 'tail': 'lawn'}]"
https://www.chaplinpartners.com/properties/weston-ma/719-wellesley-street/images/thumbs/719-wellesley-street-weston-ma-02493-58.jpg,"[{'head': 'lawn', 'type': 'followed by', 'tail': 'patio'}]"
https://www.chaplinpartners.com/properties/weston-ma/719-wellesley-street/images/thumbs/719-wellesley-street-weston-ma-02493-58.jpg,"[{'head': 'lawn', 'type': 'has part', 'tail': 'patio'}]"
https://i.pinimg.com/236x/f1/15/84/f1158454d4cfb6f0ab5ea4c6cfd62317--bedroom-lamps-bedroom-interiors.jpg,"[{'head': ""'a bedroom with a view of the water'"", 'type': 'instance of', 'tail': 'bedroom'}]"
https://i.pinimg.com/236x/f1/15/84/f1158454d4cfb6f0ab5ea4c6cfd62317--bedroom-lamps-bedroom-interiors.jpg,"[{'head': ""'a bedroom with a view of the water'"", 'type': 'subclass of', 'tail': 'bedroom'}]"
https://i.pinimg.com/236x/f1/15/84/f1158454d4cfb6f0ab5ea4c6cfd62317--bedroom-lamps-bedroom-interiors.jpg,"[{'head': 'water', 'type': 'subclass of', 'tail': 'bedroom'}]"
http://v4-upload.goalsites.com/161/image_1535375817_11.jpg,"[{'head': 'door', 'type': 'part of', 'tail': 'wall'}]"
http://v4-upload.goalsites.com/161/image_1535375817_11.jpg,"[{'head': 'door', 'type': 'connects with', 'tail': 'wall'}, {'head': 'wall', 'type': 'connects with', 'tail': 'door'}]"
http://v4-upload.goalsites.com/161/image_1535375817_11.jpg,"[{'head': 'door', 'type': 'connects with', 'tail': 'wall'}]"
https://sir.azureedge.net/1194i215/kfxvm3jcg500mra9ns5q8z2sc5i215,"[{'head': 'driveway', 'type': 'part of', 'tail': 'house'}]"
https://sir.azureedge.net/1194i215/kfxvm3jcg500mra9ns5q8z2sc5i215,"[{'head': 'house', 'type': 'has part', 'tail': 'driveway'}]"
https://sir.azureedge.net/1194i215/kfxvm3jcg500mra9ns5q8z2sc5i215,"[{'head': 'house', 'type': 'has part', 'tail': 'driveway'}, {'head': 'driveway', 'type': 'part of', 'tail': 'house'}]"
https://roddvacations.com/wp-content/uploads/2017/01/Rodd-Crowbush-Golf4-1300x645.jpg,"[{'head': 'golf course', 'type': 'located in or next to body of water', 'tail': 'ocean'}]"
https://roddvacations.com/wp-content/uploads/2017/01/Rodd-Crowbush-Golf4-1300x645.jpg,"[{'head': 'golf course', 'type': 'location', 'tail': 'ocean'}]"
https://roddvacations.com/wp-content/uploads/2017/01/Rodd-Crowbush-Golf4-1300x645.jpg,"[{'head': 'golf', 'type': 'named after', 'tail': 'ocean'}]"
https://i.pinimg.com/originals/5f/e0/89/5fe0890ef64256b16263f4482cd1b904.jpg,"[{'head': 'restaurant', 'type': 'use', 'tail': 'night'}]"
https://i.pinimg.com/originals/5f/e0/89/5fe0890ef64256b16263f4482cd1b904.jpg,"[{'head': 'restaurant', 'type': 'part of', 'tail': 'night'}]"
https://i.pinimg.com/originals/5f/e0/89/5fe0890ef64256b16263f4482cd1b904.jpg,"[{'head': 'Night', 'type': 'subclass of', 'tail': 'restaurant'}]"
https://www.megansottfoundation.org/UserFiles//Image/fleece-blankets-New-Hope-2019.jpg,"[{'head': 'John F. Kennedy School of Government', 'type': 'part of', 'tail': 'Harvard University'}]"
https://www.megansottfoundation.org/UserFiles//Image/fleece-blankets-New-Hope-2019.jpg,"[{'head': 'John F. Kennedy', 'type': 'position held', 'tail': 'Secretary of State'}]"
https://www.megansottfoundation.org/UserFiles//Image/fleece-blankets-New-Hope-2019.jpg,"[{'head': 'John F. Kennedy', 'type': 'position held', 'tail': 'President'}]"
https://k16.cuny.edu/collegenow/wp-content/uploads/sites/5/2018/11/The-City-college-of-new-york-585x310.jpg,"[{'head': 'clock tower', 'type': 'part of', 'tail': 'building'}]"
https://k16.cuny.edu/collegenow/wp-content/uploads/sites/5/2018/11/The-City-college-of-new-york-585x310.jpg,"[{'head': 'clock tower', 'type': 'subclass of', 'tail': 'building'}]"
https://k16.cuny.edu/collegenow/wp-content/uploads/sites/5/2018/11/The-City-college-of-new-york-585x310.jpg,"[{'head': 'Clock tower', 'type': 'subclass of', 'tail': 'clock'}]"
https://images.webfronts.com/cache/metmhjogvcdc.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100,"[{'head': 'drawers', 'type': 'part of', 'tail': 'chest'}]"
https://images.webfronts.com/cache/metmhjogvcdc.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100,"[{'head': 'chest of drawers', 'type': 'subclass of', 'tail': 'wooden'}]"
https://images.webfronts.com/cache/metmhjogvcdc.jpg?imgeng=/w_220/h_220/m_letterbox_ffffff_100,"[{'head': 'drawers', 'type': 'subclass of', 'tail': 'wooden'}]"
https://trilive-website.azureedge.net/media/catalog/product/technical-images/R06R11377.jpg,"[{'head': 'pipe', 'type': 'part of', 'tail': 'pipe'}]"
https://trilive-website.azureedge.net/media/catalog/product/technical-images/R06R11377.jpg,"[{'head': 'pipe', 'type': 'uses', 'tail': 'pipe'}]"
https://trilive-website.azureedge.net/media/catalog/product/technical-images/R06R11377.jpg,"[{'head': 'drawing of a pipe and a drawing of a pipe and a piece of pipe', 'type': 'depicts', 'tail': 'drawing of a pipe and a drawing of a pipe and a piece of pipe'}]"
https://i.pinimg.com/originals/8a/76/54/8a76545c8b4768d1812197751600d066.jpg,"[{'head': 'chandelier', 'type': 'part of', 'tail': 'closet'}]"
https://i.pinimg.com/originals/8a/76/54/8a76545c8b4768d1812197751600d066.jpg,"[{'head': 'chandelier', 'type': 'part of', 'tail': 'walk in closet'}]"
https://i.pinimg.com/originals/8a/76/54/8a76545c8b4768d1812197751600d066.jpg,"[{'head': 'chandelier', 'type': 'connects with', 'tail': 'drawers'}]"
https://cdn.shopify.com/s/files/1/2142/0441/products/1D8A6980_600x600.jpg?v=1627754795,"[{'head': 'wooden', 'type': 'use', 'tail': 'earrings'}]"
https://cdn.shopify.com/s/files/1/2142/0441/products/1D8A6980_600x600.jpg?v=1627754795,"[{'head': 'wooden surface', 'type': 'use', 'tail': 'earrings'}]"
https://cdn.shopify.com/s/files/1/2142/0441/products/1D8A6980_600x600.jpg?v=1627754795,"[{'head': 'wooden', 'type': 'use', 'tail': 'earring'}]"
https://www.autumnsupply.com/Content/files/ProductImages/CM-000000CGFZ-Product-R30QT40CHRGXXL.jpg,"[{'head': 'chest pocket', 'type': 'part of', 'tail': 'shirt'}]"
https://www.autumnsupply.com/Content/files/ProductImages/CM-000000CGFZ-Product-R30QT40CHRGXXL.jpg,"[{'head': 'long sleeved', 'type': 'subclass of', 'tail': 'shirt'}]"
https://www.autumnsupply.com/Content/files/ProductImages/CM-000000CGFZ-Product-R30QT40CHRGXXL.jpg,"[{'head': 'chest pocket', 'type': 'part of', 'tail': 'long sleeved shirt'}]"
"https://static.wixstatic.com/media/90df4b_29d37b40d16d48d6868db554c99960c1~mv2.jpg/v1/fill/w_498,h_498,al_c,q_85,usm_0.66_1.00_0.01/90df4b_29d37b40d16d48d6868db554c99960c1~mv2.jpg","[{'head': 'coin', 'type': 'use', 'tail': 'earrings'}]"
"https://static.wixstatic.com/media/90df4b_29d37b40d16d48d6868db554c99960c1~mv2.jpg/v1/fill/w_498,h_498,al_c,q_85,usm_0.66_1.00_0.01/90df4b_29d37b40d16d48d6868db554c99960c1~mv2.jpg","[{'head': 'coin', 'type': 'use', 'tail': 'earring'}]"
"https://static.wixstatic.com/media/90df4b_29d37b40d16d48d6868db554c99960c1~mv2.jpg/v1/fill/w_498,h_498,al_c,q_85,usm_0.66_1.00_0.01/90df4b_29d37b40d16d48d6868db554c99960c1~mv2.jpg","[{'head': 'coin', 'type': 'subclass of', 'tail': 'earrings'}]"
https://www.cctvinstallersuk.co.uk/wp-content/uploads/2020/04/Local-CCTV-Installers-Near-me.jpg,"[{'head': 'cell phone', 'type': 'has part', 'tail': 'camera'}]"
https://www.cctvinstallersuk.co.uk/wp-content/uploads/2020/04/Local-CCTV-Installers-Near-me.jpg,"[{'head': 'camera', 'type': 'connects with', 'tail': 'cell phone'}]"
https://www.cctvinstallersuk.co.uk/wp-content/uploads/2020/04/Local-CCTV-Installers-Near-me.jpg,"[{'head': 'camera', 'type': 'connects with', 'tail': 'cell phone'}, {'head': 'cell phone', 'type': 'connects with', 'tail': 'camera'}]"
https://d2csxpduxe849s.cloudfront.net/media/2952086A-80D6-4590-85C8404E6BC2EBFC/9BAD2A7D-DD69-477E-B95B4B10F0C06C65/Default%20Product%20Page-4046-1.jpg,"[{'head': 'lighter', 'type': 'has part', 'tail': 'butane'}]"
https://d2csxpduxe849s.cloudfront.net/media/2952086A-80D6-4590-85C8404E6BC2EBFC/9BAD2A7D-DD69-477E-B95B4B10F0C06C65/Default%20Product%20Page-4046-1.jpg,"[{'head': 'butane', 'type': 'use', 'tail': 'lighter'}]"
https://d2csxpduxe849s.cloudfront.net/media/2952086A-80D6-4590-85C8404E6BC2EBFC/9BAD2A7D-DD69-477E-B95B4B10F0C06C65/Default%20Product%20Page-4046-1.jpg,"[{'head': 'butane lighter', 'type': 'has part', 'tail': 'white'}]"
https://3.files.edl.io/96f9/20/11/10/191641-65f399ab-5edb-4a7b-a80d-8a50b614414e.png,"[{'head': 'date', 'type': 'part of', 'tail': 'calendar'}]"
https://3.files.edl.io/96f9/20/11/10/191641-65f399ab-5edb-4a7b-a80d-8a50b614414e.png,"[{'head': 'date circled', 'type': 'part of', 'tail': 'calendar'}]"
https://3.files.edl.io/96f9/20/11/10/191641-65f399ab-5edb-4a7b-a80d-8a50b614414e.png,"[{'head': 'calendar', 'type': 'has part', 'tail': 'date'}]"
https://images.wisegeek.com/henna-tattoo-on-arm-and-hand.jpg,"[{'head': 'henna', 'type': 'use', 'tail': 'tattoo'}]"
https://images.wisegeek.com/henna-tattoo-on-arm-and-hand.jpg,"[{'head': 'henna', 'type': 'subclass of', 'tail': 'tattoo'}]"
https://images.wisegeek.com/henna-tattoo-on-arm-and-hand.jpg,"[{'head': 'henna tattoo', 'type': 'part of', 'tail': 'hand'}]"
https://hiwatch.ru/uploads/s/7/3/3/73375xpg3tjo/img/IbIV7UIR.png,"[{'head': 'white', 'type': 'opposite of', 'tail': 'black'}]"
https://hiwatch.ru/uploads/s/7/3/3/73375xpg3tjo/img/IbIV7UIR.png,"[{'head': 'white', 'type': 'has part', 'tail': 'black'}]"
https://hiwatch.ru/uploads/s/7/3/3/73375xpg3tjo/img/IbIV7UIR.png,"[{'head': 'white and black object', 'type': 'has part', 'tail': 'white'}]"
https://lh3.googleusercontent.com/uDA1vMMLryZ0b2nY6OYm0tjwsWq2AiZbTCg0sr-cl1sG6PsJaoKwtCLHDeyqFLuE8g2q57wW4eiu0zGgsXIbfGh7MUIj1jpIe0niSxM=w600-rj-l68-e365,"[{'head': ""'four stuffed peppers on a blue and white plate'"", 'type': 'is a list of', 'tail': 'stuffed peppers'}]"
https://lh3.googleusercontent.com/uDA1vMMLryZ0b2nY6OYm0tjwsWq2AiZbTCg0sr-cl1sG6PsJaoKwtCLHDeyqFLuE8g2q57wW4eiu0zGgsXIbfGh7MUIj1jpIe0niSxM=w600-rj-l68-e365,"[{'head': 'four stuffed peppers on a blue and white plate', 'type': 'is a list of', 'tail': 'stuffed peppers'}]"
https://lh3.googleusercontent.com/uDA1vMMLryZ0b2nY6OYm0tjwsWq2AiZbTCg0sr-cl1sG6PsJaoKwtCLHDeyqFLuE8g2q57wW4eiu0zGgsXIbfGh7MUIj1jpIe0niSxM=w600-rj-l68-e365,"[{'head': ""'four stuffed peppers on a blue and white plate'"", 'type': 'subclass of', 'tail': 'stuffed peppers'}]"
https://clickstay.s3-eu-west-1.amazonaws.com/images/property/363555/345x239/67210544-beach-apartment-Central-Protaras-Cyprus.jpg,"[{'head': 'table', 'type': 'subclass of', 'tail': 'chairs'}]"
https://clickstay.s3-eu-west-1.amazonaws.com/images/property/363555/345x239/67210544-beach-apartment-Central-Protaras-Cyprus.jpg,"[{'head': 'table', 'type': 'has part', 'tail': 'chairs'}]"
https://clickstay.s3-eu-west-1.amazonaws.com/images/property/363555/345x239/67210544-beach-apartment-Central-Protaras-Cyprus.jpg,"[{'head': 'table', 'type': 'has parts of the class', 'tail': 'chairs'}]"
